A,0,123,15.00
A,0,124,65.00
A,0,125,43.00
A,0,126,62.00
A,0,127,83.00
A,0,128,52.00
A,0,129,58.00
A,0,130,3.00
A,0,131,57.00
A,0,132,67.00
A,0,133,30.00
A,0,134,22.00
A,0,135,68.00
A,0,136,45.00
A,0,137,36.00
A,0,138,51.00
A,0,139,32.00
A,0,140,30.00
A,0,141,47.00
A,0,142,9.00
A,0,143,8.00
A,0,144,74.00
A,0,145,77.00
A,0,146,73.00
A,0,147,42.00
A,0,148,43.00
A,0,149,84.00
A,0,150,2.00
A,0,151,1.00
A,0,152,86.00
A,0,153,4.00
A,0,154,3.00
A,0,155,82.00
A,0,156,52.00
A,0,157,88.00
A,0,158,34.00
A,0,159,79.00
A,0,160,25.00
A,0,161,60.00
A,0,162,55.00
A,0,163,74.00
A,0,164,35.00
A,0,165,18.00
A,0,166,80.00
A,0,167,47.00
A,0,168,41.00
A,0,169,65.00
A,0,170,52.00
A,0,171,71.00
A,0,172,52.00
A,0,173,83.00
A,0,174,97.00
A,0,175,22.00
A,0,176,59.00
A,0,177,6.00
A,0,178,55.00
A,0,179,34.00
A,0,180,35.00
A,0,181,49.00
A,0,182,7.00
A,0,183,50.00
A,0,184,10.00
A,0,185,49.00
A,0,186,34.00
A,0,187,5.00
A,0,188,35.00
A,0,189,14.00
A,0,190,82.00
A,0,191,78.00
A,0,192,31.00
A,0,193,25.00
A,0,194,18.00
A,0,195,31.00
A,0,196,49.00
A,0,197,1.00
A,0,198,87.00
A,0,199,5.00
A,1,0,8.00
A,1,1,90.00
A,1,2,11.00
A,1,3,31.00
A,1,4,7.00
A,1,5,19.00
A,1,6,74.00
A,1,7,52.00
A,1,8,98.00
A,1,9,93.00
A,1,10,75.00
A,1,11,88.00
A,1,12,64.00
A,1,13,95.00
A,1,14,22.00
A,1,15,27.00
A,1,16,57.00
A,1,17,84.00
A,1,18,97.00
A,1,19,29.00
A,1,20,60.00
A,1,21,66.00
A,1,22,5.00
A,1,23,66.00
A,1,24,68.00
A,1,25,58.00
A,1,26,11.00
A,1,27,10.00
A,1,28,14.00
A,1,29,84.00
A,1,30,99.00
A,1,31,74.00
A,1,32,39.00
A,1,33,11.00
A,1,34,24.00
A,1,35,22.00
A,1,36,78.00
A,1,37,87.00
A,1,38,79.00
A,1,39,8.00
A,1,40,17.00
A,1,41,49.00
A,1,42,83.00
A,1,43,96.00
A,1,44,80.00
A,1,45,35.00
A,1,46,37.00
A,1,47,68.00
A,1,48,44.00
A,1,49,94.00
A,1,50,79.00
A,1,51,53.00
A,1,52,1.00
A,1,53,95.00
A,1,54,66.00
A,1,55,92.00
A,1,56,39.00
A,1,57,54.00
A,1,58,57.00
A,1,59,44.00
A,1,60,91.00
A,1,61,50.00
A,1,62,69.00
A,1,63,70.00
A,1,64,86.00
A,1,65,58.00
A,1,66,2.00
A,1,67,70.00
A,1,68,16.00
A,1,69,53.00
A,1,70,74.00
A,1,71,11.00
A,1,72,77.00
A,1,73,97.00
A,1,74,5.00
A,1,75,83.00
A,1,76,66.00
A,1,77,46.00
A,1,78,84.00
A,1,79,55.00
A,1,80,16.00
A,1,81,93.00
A,1,82,43.00
A,1,83,85.00
A,1,84,10.00
A,1,85,36.00
A,1,86,87.00
A,1,87,95.00
A,1,88,90.00
A,1,89,84.00
A,1,90,9.00
A,1,91,11.00
A,1,92,39.00
A,1,93,65.00
A,1,94,14.00
A,1,95,44.00
A,1,96,86.00
A,1,97,28.00
A,1,98,80.00
A,1,99,37.00
A,1,100,45.00
A,1,101,46.00
A,1,102,91.00
A,1,103,77.00
A,1,104,83.00
A,1,105,40.00
A,1,106,31.00
A,1,107,57.00
A,1,108,42.00
A,1,109,43.00
A,1,110,63.00
A,1,111,33.00
A,1,112,37.00
A,1,113,18.00
A,1,114,4.00
A,1,115,27.00
A,1,116,98.00
A,1,117,10.00
A,1,118,55.00
A,1,119,51.00
A,1,120,87.00
A,1,121,23.00
A,1,122,96.00
A,1,123,47.00
A,1,124,68.00
A,1,125,16.00
A,1,126,6.00
A,1,127,71.00
A,1,128,13.00
A,1,129,27.00
A,1,130,51.00
A,1,131,64.00
A,1,132,16.00
A,1,133,36.00
A,1,134,7.00
A,1,135,34.00
A,1,136,10.00
A,1,137,34.00
A,1,138,30.00
A,1,139,92.00
A,1,140,83.00
A,1,141,77.00
A,1,142,3.00
A,1,143,53.00
A,1,144,6.00
A,1,145,39.00
A,1,146,21.00
A,1,147,80.00
A,1,148,42.00
A,1,149,56.00
A,1,150,59.00
A,1,151,45.00
A,1,152,8.00
A,1,153,89.00
A,1,154,12.00
A,1,155,87.00
A,1,156,29.00
A,1,157,72.00
A,1,158,95.00
A,1,159,48.00
A,1,160,44.00
A,1,161,51.00
A,1,162,23.00
A,1,163,50.00
A,1,164,61.00
A,1,165,22.00
A,1,166,37.00
A,1,167,56.00
A,1,168,62.00
A,1,169,2.00
A,1,170,89.00
A,1,171,29.00
A,1,172,69.00
A,1,173,56.00
A,1,174,33.00
A,1,175,43.00
A,1,176,87.00
A,1,177,2.00
A,1,178,22.00
A,1,179,86.00
A,1,180,7.00
A,1,181,86.00
A,1,182,51.00
A,1,183,78.00
A,1,184,57.00
A,1,185,17.00
A,1,186,5.00
A,1,187,34.00
A,1,188,23.00
A,1,189,70.00
A,1,190,50.00
A,1,191,30.00
A,1,192,75.00
A,1,193,84.00
A,1,194,4.00
A,1,195,41.00
A,1,196,92.00
A,1,197,46.00
A,1,198,68.00
A,1,199,24.00
A,2,0,59.00
A,2,1,62.00
A,2,2,79.00
A,2,3,98.00
A,2,4,54.00
A,2,5,97.00
A,2,6,97.00
A,2,7,99.00
A,2,8,82.00
A,2,9,89.00
A,2,10,45.00
A,2,11,79.00
A,2,12,4.00
A,2,13,63.00
A,2,14,36.00
A,2,15,87.00
A,2,16,17.00
A,2,17,50.00
A,2,18,14.00
A,2,19,41.00
A,2,20,34.00
A,2,21,26.00
A,2,22,22.00
A,2,23,85.00
A,2,24,34.00
A,2,25,31.00
A,2,26,7.00
A,2,27,57.00
A,2,28,15.00
A,2,29,42.00
A,2,30,1.00
A,2,31,16.00
A,2,32,38.00
A,2,33,91.00
A,2,34,43.00
A,2,35,83.00
A,2,36,66.00
A,2,37,96.00
A,2,38,81.00
A,2,39,7.00
A,2,40,12.00
A,2,41,10.00
A,2,42,15.00
A,2,43,75.00
A,2,44,67.00
A,2,45,3.00
A,2,46,78.00
A,2,47,94.00
A,2,48,10.00
A,2,49,64.00
A,2,50,15.00
A,2,51,33.00
A,2,52,89.00
A,2,53,65.00
A,2,54,39.00
A,2,55,73.00
A,2,56,35.00
A,2,57,57.00
A,2,58,87.00
A,2,59,37.00
A,2,60,68.00
A,2,61,94.00
A,2,62,23.00
A,2,63,19.00
A,2,64,82.00
A,2,65,99.00
A,2,66,12.00
A,2,67,88.00
A,2,68,31.00
A,2,69,30.00
A,2,70,65.00
A,2,71,78.00
A,2,72,29.00
A,2,73,12.00
A,2,74,33.00
A,2,75,78.00
A,2,76,58.00
A,2,77,8.00
A,2,78,41.00
A,2,79,85.00
A,2,80,98.00
A,2,81,11.00
A,2,82,2.00
A,2,83,47.00
A,2,84,47.00
A,2,85,91.00
A,2,86,29.00
A,2,87,54.00
A,2,88,57.00
A,2,89,78.00
A,2,90,98.00
A,2,91,8.00
A,2,92,92.00
A,2,93,36.00
A,2,94,13.00
A,2,95,65.00
A,2,96,88.00
A,2,97,44.00
A,2,98,40.00
A,2,99,45.00
A,2,100,14.00
A,2,101,72.00
A,2,102,5.00
A,2,103,27.00
A,2,104,60.00
A,2,105,24.00
A,2,106,98.00
A,2,107,14.00
A,2,108,93.00
A,2,109,22.00
A,2,110,49.00
A,2,111,4.00
A,2,112,5.00
A,2,113,84.00
A,2,114,86.00
A,2,115,93.00
A,2,116,2.00
A,2,117,67.00
A,2,118,55.00
A,2,119,20.00
A,2,120,41.00
A,2,121,51.00
A,2,122,77.00
A,2,123,84.00
A,2,124,20.00
A,2,125,62.00
A,2,126,62.00
A,2,127,93.00
A,2,128,35.00
A,2,129,60.00
A,2,130,78.00
A,2,131,44.00
A,2,132,97.00
A,2,133,51.00
A,2,134,38.00
A,2,135,60.00
A,2,136,66.00
A,2,137,14.00
A,2,138,61.00
A,2,139,91.00
A,2,140,1.00
A,2,141,4.00
A,2,142,71.00
A,2,143,80.00
A,2,144,46.00
A,2,145,22.00
A,2,146,25.00
A,2,147,52.00
A,2,148,22.00
A,2,149,24.00
A,2,150,87.00
A,2,151,45.00
A,2,152,15.00
A,2,153,6.00
A,2,154,49.00
A,2,155,91.00
A,2,156,90.00
A,2,157,76.00
A,2,158,21.00
A,2,159,38.00
A,2,160,2.00
A,2,161,15.00
A,2,162,54.00
A,2,163,79.00
A,2,164,79.00
A,2,165,14.00
A,2,166,16.00
A,2,167,95.00
A,2,168,33.00
A,2,169,85.00
A,2,170,84.00
A,2,171,86.00
A,2,172,92.00
A,2,173,37.00
A,2,174,35.00
A,2,175,80.00
A,2,176,17.00
A,2,177,20.00
A,2,178,73.00
A,2,179,81.00
A,2,180,11.00
A,2,181,3.00
A,2,182,94.00
A,2,183,75.00
A,2,184,46.00
A,2,185,92.00
A,2,186,65.00
A,2,187,6.00
A,2,188,94.00
A,2,189,49.00
A,2,190,76.00
A,2,191,41.00
A,2,192,90.00
A,2,193,95.00
A,2,194,92.00
A,2,195,35.00
A,2,196,87.00
A,2,197,30.00
A,2,198,55.00
A,2,199,5.00
A,3,0,77.00
A,3,1,83.00
A,3,2,43.00
A,3,3,47.00
A,3,4,76.00
A,3,5,58.00
A,3,6,59.00
A,3,7,81.00
A,3,8,70.00
A,3,9,82.00
A,3,10,59.00
A,3,11,62.00
A,3,12,89.00
A,3,13,8.00
A,3,14,62.00
A,3,15,28.00
A,3,16,16.00
A,3,17,63.00
A,3,18,56.00
A,3,19,33.00
A,3,20,36.00
A,3,21,19.00
A,3,22,49.00
A,3,23,86.00
A,3,24,91.00
A,3,25,14.00
A,3,26,52.00
A,3,27,82.00
A,3,28,36.00
A,3,29,13.00
A,3,30,19.00
A,3,31,83.00
A,3,32,93.00
A,3,33,39.00
A,3,34,46.00
A,3,35,33.00
A,3,36,78.00
A,3,37,10.00
A,3,38,22.00
A,3,39,68.00
A,3,40,50.00
A,3,41,86.00
A,3,42,88.00
A,3,43,64.00
A,3,44,5.00
A,3,45,97.00
A,3,46,34.00
A,3,47,24.00
A,3,48,20.00
A,3,49,68.00
A,3,50,20.00
A,3,51,1.00
A,3,52,26.00
A,3,53,4.00
A,3,54,18.00
A,3,55,67.00
A,3,56,57.00
A,3,57,37.00
A,3,58,91.00
A,3,59,11.00
A,3,60,92.00
A,3,61,69.00
A,3,62,24.00
A,3,63,42.00
A,3,64,14.00
A,3,65,30.00
A,3,66,82.00
A,3,67,71.00
A,3,68,96.00
A,3,69,22.00
A,3,70,41.00
A,3,71,61.00
A,3,72,22.00
A,3,73,80.00
A,3,74,70.00
A,3,75,34.00
A,3,76,70.00
A,3,77,93.00
A,3,78,81.00
A,3,79,44.00
A,3,80,96.00
A,3,81,85.00
A,3,82,27.00
A,3,83,80.00
A,3,84,97.00
A,3,85,45.00
A,3,86,67.00
A,3,87,69.00
A,3,88,14.00
A,3,89,50.00
A,3,90,58.00
A,3,91,75.00
A,3,92,78.00
A,3,93,69.00
A,3,94,69.00
A,3,95,28.00
A,3,96,90.00
A,3,97,69.00
A,3,98,89.00
A,3,99,41.00
A,3,100,85.00
A,3,101,13.00
A,3,102,87.00
A,3,103,64.00
A,3,104,54.00
A,3,105,5.00
A,3,106,69.00
A,3,107,10.00
A,3,108,19.00
A,3,109,17.00
A,3,110,93.00
A,3,111,12.00
A,3,112,70.00
A,3,113,68.00
A,3,114,56.00
A,3,115,37.00
A,3,116,48.00
A,3,117,72.00
A,3,118,64.00
A,3,119,82.00
A,3,120,91.00
A,3,121,34.00
A,3,122,4.00
A,3,123,84.00
A,3,124,87.00
A,3,125,48.00
A,3,126,90.00
A,3,127,66.00
A,3,128,19.00
A,3,129,23.00
A,3,130,50.00
A,3,131,83.00
A,3,132,52.00
A,3,133,22.00
A,3,134,23.00
A,3,135,41.00
A,3,136,4.00
A,3,137,34.00
A,3,138,82.00
A,3,139,63.00
A,3,140,93.00
A,3,141,46.00
A,3,142,97.00
A,3,143,97.00
A,3,144,37.00
A,3,145,26.00
A,3,146,51.00
A,3,147,97.00
A,3,148,5.00
A,3,149,99.00
A,3,150,55.00
A,3,151,43.00
A,3,152,81.00
A,3,153,75.00
A,3,154,23.00
A,3,155,91.00
A,3,156,36.00
A,3,157,26.00
A,3,158,41.00
A,3,159,30.00
A,3,160,65.00
A,3,161,43.00
A,3,162,13.00
A,3,163,35.00
A,3,164,88.00
A,3,165,65.00
A,3,166,59.00
A,3,167,12.00
A,3,168,40.00
A,3,169,48.00
A,3,170,42.00
A,3,171,66.00
A,3,172,54.00
A,3,173,7.00
A,3,174,1.00
A,3,175,47.00
A,3,176,53.00
A,3,177,23.00
A,3,178,3.00
A,3,179,46.00
A,3,180,14.00
A,3,181,36.00
A,3,182,89.00
A,3,183,90.00
A,3,184,16.00
A,3,185,96.00
A,3,186,16.00
A,3,187,32.00
A,3,188,36.00
A,3,189,60.00
A,3,190,98.00
A,3,191,30.00
A,3,192,38.00
A,3,193,36.00
A,3,194,39.00
A,3,195,86.00
A,3,196,28.00
A,3,197,10.00
A,3,198,46.00
A,3,199,81.00
A,4,0,86.00
A,4,1,29.00
A,4,2,43.00
A,4,3,78.00
A,4,4,12.00
A,4,5,78.00
A,4,6,58.00
A,4,7,44.00
A,4,8,73.00
A,4,9,4.00
A,4,10,59.00
A,4,11,51.00
A,4,12,59.00
A,4,13,35.00
A,4,14,69.00
A,4,15,56.00
A,4,16,77.00
A,4,17,18.00
A,4,18,83.00
A,4,19,68.00
A,4,20,90.00
A,4,21,13.00
A,4,22,92.00
A,4,23,37.00
A,4,24,71.00
A,4,25,50.00
A,4,26,74.00
A,4,27,67.00
A,4,28,16.00
A,4,29,81.00
A,4,30,80.00
A,4,31,89.00
A,4,32,93.00
A,4,33,77.00
A,4,34,92.00
A,4,35,63.00
A,4,36,91.00
A,4,37,33.00
A,4,38,63.00
A,4,39,83.00
A,4,40,91.00
A,4,41,46.00
A,4,42,60.00
A,4,43,6.00
A,4,44,5.00
A,4,45,53.00
A,4,46,24.00
A,4,47,77.00
A,4,48,31.00
A,4,49,35.00
A,4,50,35.00
A,4,51,76.00
A,4,52,16.00
A,4,53,55.00
A,4,54,62.00
A,4,55,27.00
A,4,56,39.00
A,4,57,85.00
A,4,58,40.00
A,4,59,55.00
A,4,60,22.00
A,4,61,94.00
A,4,62,49.00
A,4,63,79.00
A,4,64,27.00
A,4,65,63.00
A,4,66,89.00
A,4,67,29.00
A,4,68,14.00
A,4,69,93.00
A,4,70,69.00
A,4,71,83.00
A,4,72,20.00
A,4,73,38.00
A,4,74,92.00
A,4,75,6.00
A,4,76,56.00
A,4,77,48.00
A,4,78,7.00
A,4,79,34.00
A,4,80,77.00
A,4,81,29.00
A,4,82,33.00
A,4,83,39.00
A,4,84,91.00
A,4,85,84.00
A,4,86,33.00
A,4,87,41.00
A,4,88,92.00
A,4,89,42.00
A,4,90,59.00
A,4,91,8.00
A,4,92,62.00
A,4,93,4.00
A,4,94,80.00
A,4,95,5.00
A,4,96,93.00
A,4,97,88.00
A,4,98,25.00
A,4,99,94.00
A,4,100,9.00
A,4,101,24.00
A,4,102,28.00
A,4,103,13.00
A,4,104,88.00
A,4,105,76.00
A,4,106,75.00
A,4,107,38.00
A,4,108,54.00
A,4,109,94.00
A,4,110,23.00
A,4,111,7.00
A,4,112,37.00
A,4,113,99.00
A,4,114,56.00
A,4,115,80.00
A,4,116,28.00
A,4,117,79.00
A,4,118,27.00
A,4,119,89.00
A,4,120,24.00
A,4,121,71.00
A,4,122,99.00
A,4,123,28.00
A,4,124,59.00
A,4,125,88.00
A,4,126,40.00
A,4,127,51.00
A,4,128,80.00
A,4,129,86.00
A,4,130,12.00
A,4,131,78.00
A,4,132,45.00
A,4,133,30.00
A,4,134,59.00
A,4,135,49.00
A,4,136,74.00
A,4,137,94.00
A,4,138,67.00
A,4,139,11.00
A,4,140,93.00
A,4,141,25.00
A,4,142,74.00
A,4,143,72.00
A,4,144,57.00
A,4,145,20.00
A,4,146,88.00
A,4,147,19.00
A,4,148,69.00
A,4,149,65.00
A,4,150,86.00
A,4,151,62.00
A,4,152,54.00
A,4,153,76.00
A,4,154,44.00
A,4,155,38.00
A,4,156,12.00
A,4,157,50.00
A,4,158,36.00
A,4,159,83.00
A,4,160,28.00
A,4,161,44.00
A,4,162,32.00
A,4,163,15.00
A,4,164,95.00
A,4,165,9.00
A,4,166,46.00
A,4,167,57.00
A,4,168,47.00
A,4,169,15.00
A,4,170,1.00
A,4,171,94.00
A,4,172,59.00
A,4,173,93.00
A,4,174,34.00
A,4,175,7.00
A,4,176,42.00
A,4,177,23.00
A,4,178,31.00
A,4,179,40.00
A,4,180,14.00
A,4,181,18.00
A,4,182,35.00
A,4,183,77.00
A,4,184,45.00
A,4,185,17.00
A,4,186,88.00
A,4,187,97.00
A,4,188,7.00
A,4,189,47.00
A,4,190,57.00
A,4,191,27.00
A,4,192,20.00
A,4,193,40.00
A,4,194,20.00
A,4,195,92.00
A,4,196,19.00
A,4,197,96.00
A,4,198,49.00
A,4,199,98.00
A,5,0,45.00
A,5,1,21.00
A,5,2,40.00
A,5,3,95.00
A,5,4,94.00
A,5,5,76.00
A,5,6,48.00
A,5,7,29.00
A,5,8,13.00
A,5,9,5.00
A,5,10,48.00
A,5,11,3.00
A,5,12,57.00
A,5,13,83.00
A,5,14,56.00
A,5,15,46.00
A,5,16,40.00
A,5,17,54.00
A,5,18,62.00
A,5,19,36.00
A,5,20,45.00
A,5,21,47.00
A,5,22,36.00
A,5,23,59.00
A,5,24,6.00
A,5,25,21.00
A,5,26,58.00
A,5,27,24.00
A,5,28,69.00
A,5,29,61.00
A,5,30,47.00
A,5,31,59.00
A,5,32,79.00
A,5,33,66.00
A,5,34,64.00
A,5,35,51.00
A,5,36,93.00
A,5,37,78.00
A,5,38,57.00
A,5,39,61.00
A,5,40,85.00
A,5,41,60.00
A,5,42,26.00
A,5,43,68.00
A,5,44,71.00
A,5,45,31.00
A,5,46,96.00
A,5,47,67.00
A,5,48,23.00
A,5,49,11.00
A,5,50,70.00
A,5,51,5.00
A,5,52,91.00
A,5,53,7.00
A,5,54,34.00
A,5,55,41.00
A,5,56,46.00
A,5,57,94.00
A,5,58,10.00
A,5,59,31.00
A,5,60,34.00
A,5,61,14.00
A,5,62,12.00
A,5,63,7.00
A,5,64,56.00
A,5,65,92.00
A,5,66,74.00
A,5,67,53.00
A,5,68,17.00
A,5,69,83.00
A,5,70,46.00
A,5,71,14.00
A,5,72,78.00
A,5,73,40.00
A,5,74,65.00
A,5,75,50.00
A,5,76,97.00
A,5,77,20.00
A,5,78,96.00
A,5,79,48.00
A,5,80,10.00
A,5,81,62.00
A,5,82,69.00
A,5,83,72.00
A,5,84,60.00
A,5,85,77.00
A,5,86,53.00
A,5,87,64.00
A,5,88,77.00
A,5,89,50.00
A,5,90,67.00
A,5,91,63.00
A,5,92,89.00
A,5,93,38.00
A,5,94,93.00
A,5,95,70.00
A,5,96,30.00
A,5,97,84.00
A,5,98,30.00
A,5,99,94.00
A,5,100,30.00
A,5,101,17.00
A,5,102,17.00
A,5,103,1.00
A,5,104,46.00
A,5,105,30.00
A,5,106,95.00
A,5,107,94.00
A,5,108,71.00
A,5,109,1.00
A,5,110,47.00
A,5,111,43.00
A,5,112,59.00
A,5,113,47.00
A,5,114,61.00
A,5,115,23.00
A,5,116,14.00
A,5,117,31.00
A,5,118,70.00
A,5,119,24.00
A,5,120,11.00
A,5,121,99.00
A,5,122,30.00
A,5,123,38.00
A,5,124,90.00
A,5,125,58.00
A,5,126,43.00
A,5,127,51.00
A,5,128,73.00
A,5,129,47.00
A,5,130,4.00
A,5,131,39.00
A,5,132,72.00
A,5,133,37.00
A,5,134,88.00
A,5,135,75.00
A,5,136,34.00
A,5,137,64.00
A,5,138,12.00
A,5,139,79.00
A,5,140,67.00
A,5,141,40.00
A,5,142,69.00
A,5,143,28.00
A,5,144,13.00
A,5,145,12.00
A,5,146,12.00
A,5,147,97.00
A,5,148,89.00
A,5,149,18.00
A,5,150,4.00
A,5,151,21.00
A,5,152,47.00
A,5,153,53.00
A,5,154,8.00
A,5,155,4.00
A,5,156,76.00
A,5,157,20.00
A,5,158,53.00
A,5,159,45.00
A,5,160,84.00
A,5,161,6.00
A,5,162,69.00
A,5,163,18.00
A,5,164,48.00
A,5,165,54.00
A,5,166,22.00
A,5,167,94.00
A,5,168,62.00
A,5,169,54.00
A,5,170,43.00
A,5,171,47.00
A,5,172,72.00
A,5,173,65.00
A,5,174,20.00
A,5,175,88.00
A,5,176,55.00
A,5,177,68.00
A,5,178,99.00
A,5,179,50.00
A,5,180,61.00
A,5,181,44.00
A,5,182,92.00
A,5,183,86.00
A,5,184,25.00
A,5,185,13.00
A,5,186,45.00
A,5,187,33.00
A,5,188,6.00
A,5,189,1.00
A,5,190,26.00
A,5,191,7.00
A,5,192,9.00
A,5,193,32.00
A,5,194,3.00
A,5,195,54.00
A,5,196,40.00
A,5,197,73.00
A,5,198,66.00
A,5,199,99.00
A,6,0,30.00
A,6,1,43.00
A,6,2,40.00
A,6,3,54.00
A,6,4,84.00
A,6,5,42.00
A,6,6,19.00
A,6,7,42.00
A,6,8,5.00
A,6,9,83.00
A,6,10,85.00
A,6,11,34.00
A,6,12,10.00
A,6,13,77.00
A,6,14,15.00
A,6,15,32.00
A,6,16,87.00
A,6,17,88.00
A,6,18,76.00
A,6,19,36.00
A,6,20,22.00
A,6,21,50.00
A,6,22,65.00
A,6,23,27.00
A,6,24,90.00
A,6,25,95.00
A,6,26,23.00
A,6,27,6.00
A,6,28,56.00
A,6,29,57.00
A,6,30,36.00
A,6,31,38.00
A,6,32,48.00
A,6,33,96.00
A,6,34,89.00
A,6,35,49.00
A,6,36,35.00
A,6,37,65.00
A,6,38,9.00
A,6,39,77.00
A,6,40,24.00
A,6,41,98.00
A,6,42,10.00
A,6,43,7.00
A,6,44,31.00
A,6,45,77.00
A,6,46,20.00
A,6,47,21.00
A,6,48,78.00
A,6,49,49.00
A,6,50,1.00
A,6,51,2.00
A,6,52,29.00
A,6,53,46.00
A,6,54,94.00
A,6,55,37.00
A,6,56,47.00
A,6,57,39.00
A,6,58,46.00
A,6,59,40.00
A,6,60,86.00
A,6,61,22.00
A,6,62,6.00
A,6,63,92.00
A,6,64,97.00
A,6,65,4.00
A,6,66,54.00
A,6,67,77.00
A,6,68,32.00
A,6,69,92.00
A,6,70,30.00
A,6,71,27.00
A,6,72,61.00
A,6,73,62.00
A,6,74,11.00
A,6,75,68.00
A,6,76,62.00
A,6,77,44.00
A,6,78,91.00
A,6,79,72.00
A,6,80,59.00
A,6,81,87.00
A,6,82,85.00
A,6,83,62.00
A,6,84,11.00
A,6,85,81.00
A,6,86,2.00
A,6,87,44.00
A,6,88,69.00
A,6,89,83.00
A,6,90,69.00
A,6,91,29.00
A,6,92,4.00
A,6,93,52.00
A,6,94,39.00
A,6,95,48.00
A,6,96,7.00
A,6,97,10.00
A,6,98,36.00
A,6,99,7.00
A,6,100,39.00
A,6,101,80.00
A,6,102,32.00
A,6,103,60.00
A,6,104,10.00
A,6,105,94.00
A,6,106,70.00
A,6,107,17.00
A,6,108,38.00
A,6,109,6.00
A,6,110,33.00
A,6,111,81.00
A,6,112,56.00
A,6,113,18.00
A,6,114,91.00
A,6,115,84.00
A,6,116,57.00
A,6,117,75.00
A,6,118,2.00
A,6,119,82.00
A,6,120,52.00
A,6,121,49.00
A,6,122,78.00
A,6,123,70.00
A,6,124,73.00
A,6,125,44.00
A,6,126,33.00
A,6,127,75.00
A,6,128,64.00
A,6,129,77.00
A,6,130,70.00
A,6,131,82.00
A,6,132,67.00
A,6,133,69.00
A,6,134,97.00
A,6,135,99.00
A,6,136,97.00
A,6,137,80.00
A,6,138,89.00
A,6,139,36.00
A,6,140,66.00
A,6,141,18.00
A,6,142,80.00
A,6,143,76.00
A,6,144,25.00
A,6,145,96.00
A,6,146,29.00
A,6,147,85.00
A,6,148,31.00
A,6,149,9.00
A,6,150,35.00
A,6,151,96.00
A,6,152,35.00
A,6,153,10.00
A,6,154,84.00
A,6,155,35.00
A,6,156,98.00
A,6,157,68.00
A,6,158,96.00
A,6,159,48.00
A,6,160,46.00
A,6,161,68.00
A,6,162,33.00
A,6,163,2.00
A,6,164,1.00
A,6,165,72.00
A,6,166,3.00
A,6,167,63.00
A,6,168,99.00
A,6,169,78.00
A,6,170,76.00
A,6,171,2.00
A,6,172,34.00
A,6,173,93.00
A,6,174,37.00
A,6,175,82.00
A,6,176,51.00
A,6,177,64.00
A,6,178,28.00
A,6,179,71.00
A,6,180,49.00
A,6,181,85.00
A,6,182,82.00
A,6,183,50.00
A,6,184,88.00
A,6,185,70.00
A,6,186,79.00
A,6,187,37.00
A,6,188,81.00
A,6,189,68.00
A,6,190,43.00
A,6,191,74.00
A,6,192,72.00
A,6,193,46.00
A,6,194,85.00
A,6,195,21.00
A,6,196,41.00
A,6,197,3.00
A,6,198,92.00
A,6,199,38.00
